sample_id,dataset_name,method,update_ratio,input_length,round_id,round_start_length,round_start_pages,budget_pages,max_update_pages,draft_length,accepted_length,all_accepted,zero_accepted,generated_tokens_so_far,selection_recall_of_oracle_b_pos_1,attention_recovery_pos_1,replacements_pos_1,update_limit_pos_1,true_entrants_pos_1,selection_recall_of_oracle_b_pos_2,attention_recovery_pos_2,replacements_pos_2,update_limit_pos_2,true_entrants_pos_2,selection_recall_of_oracle_b_pos_3,attention_recovery_pos_3,replacements_pos_3,update_limit_pos_3,true_entrants_pos_3,selection_recall_of_oracle_b_pos_4,attention_recovery_pos_4,replacements_pos_4,update_limit_pos_4,true_entrants_pos_4,selection_recall_of_oracle_b_pos_5,attention_recovery_pos_5,replacements_pos_5,update_limit_pos_5,true_entrants_pos_5,selection_recall_of_oracle_b_pos_6,attention_recovery_pos_6,replacements_pos_6,update_limit_pos_6,true_entrants_pos_6,selection_recall_of_oracle_b_pos_7,attention_recovery_pos_7,replacements_pos_7,update_limit_pos_7,true_entrants_pos_7,selection_recall_of_oracle_b_pos_8,attention_recovery_pos_8,replacements_pos_8,update_limit_pos_8,true_entrants_pos_8,oracle_overlap_pos_1_2,selection_overlap_pos_1_2,oracle_overlap_pos_2_3,selection_overlap_pos_2_3,oracle_overlap_pos_3_4,selection_overlap_pos_3_4,oracle_overlap_pos_4_5,selection_overlap_pos_4_5,oracle_overlap_pos_5_6,selection_overlap_pos_5_6,oracle_overlap_pos_6_7,selection_overlap_pos_6_7,oracle_overlap_pos_7_8,selection_overlap_pos_7_8,oracle_overlap_pos_1_last,selection_overlap_pos_1_last
2wikimqa-145,2wikimqa,page_incremental_r0.05,0.05,8192,5,8228,515,52,3,8,8,1,0,45,0.8157719017094016,0.95807602356814,0.0,0.0,9.57986111111111,0.8441673344017094,0.9768348641296397,2.9730902777777777,3.0,11.07638888888889,0.8489249465811965,0.9791430240222108,2.982638888888889,3.0,10.838541666666666,0.8520132211538461,0.9755957369510756,2.9635416666666665,3.0,10.658854166666666,0.8279246794871794,0.9776573217001105,2.9965277777777777,3.0,11.944444444444445,0.8461204594017094,0.9785453690956951,2.9835069444444446,3.0,10.985243055555555,0.8498430822649572,0.9736246056632878,2.970486111111111,3.0,10.778645833333334,0.8657017895299145,0.9845909874089092,2.9644097222222223,3.0,9.947916666666666,0.6709345360323059,0.8918583326274626,0.6628998478707802,0.8915204631923709,0.654584574106527,0.8922007902222786,0.6270972422966308,0.8910306771417882,0.6778719665384787,0.8914900666341966,0.6767449524486675,0.8919494561266049,0.6554526677405161,0.8921680334088614,0.5621399952165884,0.724017088647616
2wikimqa-145,2wikimqa,page_incremental_r0.05,0.05,8192,6,8237,515,52,3,8,8,1,0,54,0.8322816506410257,0.9798113324757947,0.0,0.0,8.721354166666666,0.8323317307692307,0.9871844991286258,2.9756944444444446,3.0,11.694444444444445,0.8536992521367521,0.9781891831227946,2.953125,3.0,10.56076388888889,0.8489917200854701,0.9824773530726474,2.9600694444444446,3.0,10.8125,0.8819945245726495,0.9926134477930576,2.954861111111111,3.0,9.091145833333334,0.9058994391025641,0.9878290815756503,2.904513888888889,3.0,7.797743055555555,0.893863514957265,0.9914383149187164,2.9453125,3.0,8.464409722222221,0.9191038995726496,0.9925262842043482,2.8776041666666665,3.0,7.084201388888889,0.6875410124349562,0.891767076777559,0.6318391811012187,0.8925712179446456,0.6227282052911197,0.8923177221198709,0.7053635471291132,0.8925035425887102,0.7425319151530816,0.8942919763674481,0.7066442034967834,0.892834397433454,0.7488786104675945,0.8952319094156096,0.6582469747313875,0.6957969425899907
2wikimqa-145,2wikimqa,page_incremental_r0.05,0.05,8192,7,8246,516,52,3,8,8,1,0,63,0.8361378205128206,0.9617775865859534,0.0,0.0,8.520833333333334,0.8614282852564102,0.9803442383119445,2.9539930555555554,3.0,10.159722222222221,0.8697248931623931,0.9744514176320371,2.9713541666666665,3.0,9.745659722222221,0.8963174412393163,0.9859904834425465,2.9730902777777777,3.0,8.364583333333334,0.8916432959401709,0.9848960577709267,2.967013888888889,3.0,8.6015625,0.8466045673076923,0.9851087580870819,2.9895833333333335,3.0,10.966145833333334,0.8789730235042735,0.9912115777022902,2.970486111111111,3.0,9.26388888888889,0.8992053952991453,0.9909153177831826,2.927951388888889,3.0,8.169270833333334,0.667917050295349,0.892537380266678,0.7035082540196241,0.8919179125284995,0.6896577476986399,0.8918571194121508,0.7050107910044163,0.8920746158298569,0.6274927443482763,0.891274996647114,0.6936322068060411,0.8919471620467427,0.722414550583556,0.8934549460361829,0.6396278451799342,0.7746471579084154
2wikimqa-145,2wikimqa,page_incremental_r0.05,0.05,8192,8,8255,516,52,3,1,1,0,0,64,0.8544838408119658,0.9812403934831379,0.0,0.0,7.566840277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2wikimqa-145,2wikimqa,page_incremental_r0.1,0.1,8192,1,8192,512,52,6,8,8,1,0,9,0.9482672275641026,0.9908824449625181,0.0,0.0,2.6901041666666665,0.8266225961538461,0.9793972194759346,5.855034722222222,6.0,14.870659722222221,0.8691072382478633,0.9860209391790975,5.734375,6.0,12.54079861111111,0.860176282051282,0.9822396911789725,5.796875,6.0,13.067708333333334,0.8813601762820513,0.9808537253419056,5.717013888888889,6.0,11.886284722222221,0.8504273504273505,0.9647399006361811,5.738715277777778,6.0,13.516493055555555,0.8937967414529915,0.9906882564224233,5.717881944444445,6.0,11.24045138888889,0.9214910523504274,0.9917014476761644,5.547743055555555,6.0,9.630208333333334,0.5668276120010737,0.7978141707931051,0.5829563786854077,0.8017342750717152,0.6034428369846166,0.7996837482619717,0.6318789729183707,0.8023076528153894,0.6243375467196285,0.8016024010236696,0.5820368294547839,0.8023189546307593,0.7025218513083085,0.8077770012033092,0.5476152552569595,0.5776225637540983
2wikimqa-145,2wikimqa,page_incremental_r0.1,0.1,8192,2,8201,513,52,6,8,8,1,0,18,0.8450687767094016,0.9780221993008228,0.0,0.0,8.05642361111111,0.90296140491453,0.9899280309905402,5.564236111111111,6.0,10.610243055555555,0.9140625,0.9844974907846152,5.559027777777778,6.0,10.027777777777779,0.9365651709401709,0.9911615701814647,5.479166666666667,6.0,8.777777777777779,0.9515391292735043,0.9921710801869117,5.171875,6.0,7.691840277777778,0.9462807158119657,0.9933870928432488,5.301215277777778,6.0,8.094618055555555,0.9159154647435899,0.986800159143585,5.5625,6.0,9.934895833333334,0.8929453792735043,0.9764830855438213,5.675347222222222,6.0,11.2421875,0.6745789994472088,0.8072637690483686,0.6878523189919848,0.8075008104771266,0.6910399054855225,0.8100520082667976,0.7398431126710336,0.8200337763540757,0.7223451647249425,0.8158361671837742,0.6915556365786126,0.8072916351002495,0.6681870942048815,0.8036457133271887,0.5746554928913425,0.6193866032374897
2wikimqa-145,2wikimqa,page_incremental_r0.1,0.1,8192,3,8210,514,52,6,8,8,1,0,27,0.7824853098290598,0.9340080105314524,0.0,0.0,11.31076388888889,0.8518629807692307,0.9622514102677976,5.784722222222222,6.0,13.487847222222221,0.8881877670940171,0.9775536538002412,5.669270833333333,6.0,11.483506944444445,0.9076689369658121,0.9814328303473572,5.712673611111111,6.0,10.51388888888889,0.8420973557692307,0.9712709160873967,5.821180555555555,6.0,14.032118055555555,0.8949151976495726,0.9851757010026917,5.776041666666667,6.0,11.24045138888889,0.9069511217948718,0.9843907352873283,5.722222222222222,6.0,10.56076388888889,0.9154647435897435,0.9880341645694322,5.655381944444445,6.0,10.051215277777779,0.6833438182707455,0.8000816900845366,0.6634287985027295,0.8038306894265377,0.6517697229532501,0.8024004482880533,0.5670263190221064,0.7989404089156612,0.5779191212893865,0.8003926534740115,0.6367382122257284,0.8021246690490921,0.6485522551464402,0.8043107944209834,0.6079166902621088,0.6328081329650012
2wikimqa-145,2wikimqa,page_incremental_r0.1,0.1,8192,4,8219,514,52,6,8,8,1,0,36,0.8570546207264957,0.9797899367814811,0.0,0.0,7.433159722222222,0.9046641292735043,0.9858534716770083,5.618055555555555,6.0,10.575520833333334,0.9281850961538461,0.9880319734097289,5.532986111111111,6.0,9.26736111111111,0.8801248664529915,0.9768427957483374,5.823784722222222,6.0,12.057291666666666,0.9228932959401709,0.9889555525913676,5.669270833333333,6.0,9.678819444444445,0.8866185897435898,0.9810618487751044,5.816840277777778,6.0,11.71267361111111,0.8941973824786325,0.9872137585665338,5.783854166666667,6.0,11.285590277777779,0.9390024038461539,0.9892634889899128,5.538194444444445,6.0,8.710069444444445,0.6769094038169525,0.8055377822786554,0.7043058304292227,0.8082975225098002,0.6298787325268814,0.7987929955488345,0.6930286585320666,0.8037860545698045,0.6277897226451785,0.7990165882683942,0.5973444589780107,0.8000928629005213,0.6965356896103541,0.8080707830882673,0.5789046767330427,0.6361945918119379
2wikimqa-145,2wikimqa,page_incremental_r0.1,0.1,8192,5,8228,515,52,6,8,8,1,0,45,0.8157719017094016,0.95807602356814,0.0,0.0,9.57986111111111,0.8968516292735043,0.9838105169978595,5.680555555555555,6.0,11.044270833333334,0.9065170940170941,0.986865609104264,5.669270833333333,6.0,10.530381944444445,0.9033119658119657,0.9850899674512115,5.606770833333333,6.0,10.63454861111111,0.8763187767094016,0.9856978935330888,5.84375,6.0,12.27517361111111,0.9065004006410255,0.9856157772015446,5.689236111111111,6.0,10.551215277777779,0.9101061698717948,0.9825264736665438,5.585069444444445,6.0,10.25954861111111,0.9128104967948718,0.9887240059226693,5.642361111111111,6.0,10.176215277777779,0.6715850917209102,0.8034713184687491,0.6641029081691369,0.803788857821495,0.6549014712563213,0.8059057331053086,0.6279457284291482,0.7981351862892406,0.680133453937834,0.8031669683223153,0.6779183561390165,0.8065660848726682,0.6556599781056147,0.8047384825060766,0.5629624756621012,0.6768972603731767
2wikimqa-145,2wikimqa,page_incremental_r0.1,0.1,8192,6,8237,515,52,6,8,8,1,0,54,0.8322816506410257,0.9798113324757947,0.0,0.0,8.721354166666666,0.8859508547008548,0.9913174126446695,5.736979166666667,6.0,11.667534722222221,0.9012086004273504,0.9832433855616178,5.677951388888889,6.0,10.815104166666666,0.9004240117521367,0.9881561031386988,5.674479166666667,6.0,10.852430555555555,0.9376335470085471,0.9950079500125928,5.418402777777778,6.0,8.661458333333334,0.9507211538461539,0.9903711490596157,5.119791666666667,6.0,7.682291666666667,0.9404380341880343,0.9940591042498654,5.366319444444445,6.0,8.463541666666666,0.9616720085470085,0.9945640293993839,5.056423611111111,6.0,7.049479166666667,0.6876458393535262,0.8016548069809994,0.6319004617353481,0.8035936059883372,0.6226389437989763,0.8037019275830238,0.7071583492911439,0.8119738554189495,0.7425090664304643,0.8218396709682387,0.7073613832547752,0.8136860188202064,0.7505733934505484,0.8239128210051218,0.6583524756398422,0.6674215294210862
2wikimqa-145,2wikimqa,page_incremental_r0.1,0.1,8192,7,8246,516,52,6,8,8,1,0,63,0.8361378205128206,0.9617775865859534,0.0,0.0,8.520833333333334,0.9114750267094016,0.9863110243485615,5.567708333333333,6.0,10.171006944444445,0.9285523504273504,0.9856296081350098,5.546006944444445,6.0,9.261284722222221,0.9405381944444444,0.9912674557693667,5.546006944444445,6.0,8.638020833333334,0.9364316239316239,0.9889913875773839,5.553819444444445,6.0,8.859375,0.8865685096153846,0.9885728866648016,5.814236111111111,6.0,11.71267361111111,0.9265157585470085,0.9930443921706584,5.489583333333333,6.0,9.31076388888889,0.9447449252136751,0.9930844622733441,5.248263888888889,6.0,8.121527777777779,0.6674902477079745,0.8071741199059382,0.7058485936455543,0.8078019201774205,0.6900683152195332,0.8077702091105929,0.704763940535654,0.8075519735857739,0.6274301175332828,0.799103829318405,0.6941633761878868,0.8096810138101439,0.7230288826782001,0.817614998606523,0.6399396347417099,0.736281940584345
2wikimqa-145,2wikimqa,page_incremental_r0.1,0.1,8192,8,8255,516,52,6,1,1,0,0,64,0.8544838408119658,0.9812403934831379,0.0,0.0,7.566840277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2wikimqa-145,2wikimqa,page_incremental_r0.2,0.2,8192,1,8192,512,52,11,8,8,1,0,9,0.9482672275641026,0.9908824449625181,0.0,0.0,2.6901041666666665,0.9033620459401709,0.9857495614506784,9.868055555555555,11.0,14.893229166666666,0.9306557158119657,0.9889620837442078,9.52170138888889,11.0,13.127604166666666,0.9314236111111112,0.987491663363184,9.46267361111111,11.0,13.028645833333334,0.9490685096153846,0.986931428176002,9.039930555555555,11.0,11.688368055555555,0.9304053151709402,0.9811906978411665,9.22829861111111,11.0,12.847222222222221,0.9369658119658121,0.9924769982211473,9.53125,11.0,12.809027777777779,0.9698517628205128,0.9938137264438125,8.235243055555555,11.0,9.80295138888889,0.5664537686278523,0.683124842356455,0.5811849163190173,0.6932390630924985,0.6044035826743289,0.6947136121406129,0.6335572508992998,0.7070046577513585,0.6271070237274718,0.7017546511489741,0.5830272578026707,0.6931996574782083,0.7015064178495325,0.7305014063814582,0.547372644357939,0.55795051123607
2wikimqa-145,2wikimqa,page_incremental_r0.2,0.2,8192,2,8201,513,52,11,8,8,1,0,18,0.8450687767094016,0.9780221993008228,0.0,0.0,8.05642361111111,0.9595352564102565,0.9928827940038913,8.5078125,11.0,10.611979166666666,0.9687833867521367,0.9896480649060025,8.260416666666666,11.0,9.883680555555555,0.9744591346153846,0.9930090234284454,8.1015625,11.0,9.4296875,0.9833900908119657,0.9935692619365403,7.027777777777778,11.0,7.891493055555555,0.9801348824786325,0.9945282689532101,7.529513888888889,11.0,8.5625,0.9698183760683761,0.9905563463133391,8.24045138888889,11.0,9.809895833333334,0.9586672008547009,0.985561201911231,8.7109375,11.0,10.860243055555555,0.6749463334546957,0.7227970729194906,0.6885965330338724,0.7297908570134788,0.6917401334921865,0.734463564575912,0.7402839705434627,0.7663211625749483,0.7224884508418187,0.7515781548336333,0.692561891218463,0.7303727766925364,0.6693513895546445,0.7165350164031655,0.5750140412297693,0.5807409429962639
2wikimqa-145,2wikimqa,page_incremental_r0.2,0.2,8192,3,8210,514,52,11,8,8,1,0,27,0.7824853098290598,0.9340080105314524,0.0,0.0,11.31076388888889,0.9231270032051282,0.9776173243567214,9.364583333333334,11.0,13.361979166666666,0.9566806891025641,0.9885443690753137,8.734375,11.0,10.986979166666666,0.960453392094017,0.9878851484441257,8.82638888888889,11.0,10.8828125,0.9112246260683761,0.9843004244366111,9.924479166666666,11.0,14.54079861111111,0.9455962873931624,0.9899370422794151,9.739583333333334,11.0,12.56857638888889,0.9626235309829059,0.9905123562266824,9.12673611111111,11.0,11.0703125,0.9647602831196581,0.9900764455966855,9.04079861111111,11.0,10.87326388888889,0.6839811947245923,0.6975649108296239,0.6639623280991267,0.7158495403246496,0.6529500983067394,0.7129123779747133,0.5670600026349906,0.6817219061306893,0.5767935072818496,0.687024937709861,0.6343893324223467,0.7043706754277518,0.6468002477838529,0.7071182127885579,0.6079400807702241,0.6146300488173385
